subset,model,sample_id,condition_name,condition_value,success,score,score_all,field_accuracy,error_type,latency_sec,prompt_tokens,completion_tokens,answer_excerpt,prediction_excerpt,error_excerpt,source_file
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0005,position,50,True,0.0,0.0,0.3333,decoy_value_capture,9.199285,36207.0,27.0,A2M-QRM-WVY|VWY-8GK-3JC|G5T-LCB-RFT,G5T-LCB-RF3|A2M-DRM-WVY|G5T-LCB-RFT,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0006,position,50,True,1.0,1.0,1.0,correct,9.13525,36240.0,29.0,7Z7-A92-NFK|JF3-PC9-CPG|J96-6HV-6PA,7Z7-A92-NFK|JF3-PC9-CPG|J96-6HV-6PA,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0007,position,50,True,0.0,0.0,0.3333,decoy_value_capture,8.040984,36253.0,28.0,9ND-R39-C5Y|Q8Y-7CU-4QN|PXS-YSN-27F,9ND-R39-C5Y|9ND-A39-C5Y|Q8Y-7KU-4QN,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0008,position,50,True,1.0,1.0,1.0,correct,8.810638,36207.0,27.0,BW5-EXN-YZD|SKJ-9PR-74V|YV2-WHH-RUH,BW5-EXN-YZD|SKJ-9PR-74V|YV2-WHH-RUH,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0009,position,50,True,1.0,1.0,1.0,correct,20.551187,36213.0,28.0,T2V-J2J-RZC|4QZ-BH8-JPH|W5X-FBH-APC,T2V-J2J-RZC|4QZ-BH8-JPH|W5X-FBH-APC,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0010,position,50,True,0.0,0.0,0.6667,decoy_value_capture,17.228258,36243.0,29.0,47H-JBQ-UV8|SFU-MBN-2T5|33E-NKS-8FN,47H-JBQ-UV8|47H-FBQ-UV8|33E-NKS-8FN,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0011,position,50,True,0.0,0.0,0.6667,decoy_value_capture,19.1315,36244.0,27.0,PGB-276-C4Y|8SR-6HC-PBE|5VT-JBT-8US,PGB-276-C4Y|PGB-N76-C4Y|5VT-JBT-8US,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0012,position,50,True,1.0,1.0,1.0,correct,9.065065,36220.0,27.0,75T-E7M-JKZ|9CA-UJP-K9W|4QX-GA3-PCH,75T-E7M-JKZ|9CA-UJP-K9W|4QX-GA3-PCH,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0013,position,50,True,0.0,0.0,1.0,partial_triplet,9.122843,36201.0,25.0,WCJ-WFH-AJU|3RF-YJF-A6L|T42-ZV7-BUL,3RF-YJF-A6L|WCJ-WFH-AJU|T42-ZV7-BUL,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos50_decoy64_0014,position,50,True,1.0,1.0,1.0,correct,14.879433,36221.0,29.0,TDC-XC9-XTN|UK7-X3W-7GJ|TTZ-EGG-87A,TDC-XC9-XTN|UK7-X3W-7GJ|TTZ-EGG-87A,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0000,position,75,True,1.0,1.0,1.0,correct,6.897694,36217.0,26.0,WA4-H5M-PVG|LYQ-4PK-Q7F|H3J-NMX-X3P,WA4-H5M-PVG|LYQ-4PK-Q7F|H3J-NMX-X3P,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0001,position,75,True,0.0,0.0,0.3333,decoy_value_capture,13.964393,36179.0,25.0,KET-TLQ-VLB|PRV-Z5P-Q2C|DD7-3ZN-7BP,KET-TLQ-HLB|PRV-Z5P-Q2C|DD7-3ZN-7BS,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0002,position,75,True,1.0,1.0,1.0,correct,16.127115,36229.0,26.0,DRN-EST-QV8|K58-AEL-R6D|LQA-UEX-B9T,DRN-EST-QV8|K58-AEL-R6D|LQA-UEX-B9T,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0003,position,75,True,1.0,1.0,1.0,correct,10.441705,36228.0,25.0,QXP-KQ7-L6U|4GM-NRF-X6Y|SGU-MGS-6UC,QXP-KQ7-L6U|4GM-NRF-X6Y|SGU-MGS-6UC,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0004,position,75,True,1.0,1.0,1.0,correct,14.457705,36225.0,26.0,S2W-DT3-AT5|6NT-D47-JHF|3ND-EA9-TBY,S2W-DT3-AT5|6NT-D47-JHF|3ND-EA9-TBY,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0005,position,75,True,0.0,0.0,0.6667,partial_triplet,13.942045,36214.0,24.0,H3M-MPJ-CFD|W6A-STY-XER|YNW-ZAQ-9FR,W6A-STY-XER|W6A-STY-XER|YNW-ZAQ-9FR,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0006,position,75,True,0.0,0.0,1.0,partial_triplet,9.888988,36251.0,29.0,5UG-XQV-EQJ|25Z-4C4-FP3|4CM-S63-TPN,5UG-XQV-EQJ|4CM-S63-TPN|25Z-4C4-FP3,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0007,position,75,True,0.0,0.0,0.6667,partial_triplet,25.627089,36203.0,26.0,NBQ-D6D-N7K|TNW-JKC-Y4K|PXT-PA5-UC7,PXT-PA5-UC7|TNW-JKC-Y4K|PXT-PA5-UC7,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0008,position,75,True,0.0,0.0,0.6667,decoy_value_capture,8.64896,36218.0,24.0,9GX-TRD-DJ6|CF7-WER-XUX|LYQ-3WA-UZT,CF7-WER-XUX|LYQ-3WA-UZF|LYQ-3WA-UZT,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0009,position,75,True,1.0,1.0,1.0,correct,11.043252,36221.0,26.0,VWT-KB4-TZK|XH4-PLE-9MB|LH6-P2N-KHA,VWT-KB4-TZK|XH4-PLE-9MB|LH6-P2N-KHA,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0010,position,75,True,1.0,1.0,1.0,correct,16.325923,36237.0,28.0,A3M-RJM-QBL|D8S-5R7-RKN|KD3-39B-P2U,A3M-RJM-QBL|D8S-5R7-RKN|KD3-39B-P2U,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0011,position,75,True,0.0,0.0,1.0,partial_triplet,117.130352,36245.0,27.0,JQB-9BW-725|CXR-BGE-KN3|UGJ-P5M-CY2,UGJ-P5M-CY2|JQB-9BW-725|CXR-BGE-KN3,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0012,position,75,True,0.0,0.0,1.0,partial_triplet,14.273436,36220.0,29.0,C9N-9P2-ZXF|Y2Q-4MN-PD2|S3Y-K8F-WAS,S3Y-K8F-WAS|Y2Q-4MN-PD2|C9N-9P2-ZXF,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0013,position,75,True,0.0,0.0,1.0,partial_triplet,7.850724,36231.0,31.0,K65-YGQ-LX2|U4M-8YN-XPZ|J4X-67M-BX5,J4X-67M-BX5|U4M-8YN-XPZ|K65-YGQ-LX2,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos75_decoy64_0014,position,75,True,0.0,0.0,0.6667,decoy_value_capture,9.752469,36213.0,25.0,7YG-WM3-LYQ|7LR-FN6-LNF|JZQ-Z85-KSS,7YG-WM3-LYQ|7LR-FN6-LNF|7LR-FC6-LNF,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0000,position,90,True,1.0,1.0,1.0,correct,13.149278,36249.0,26.0,TY5-GYT-F95|LVU-3CX-TVF|K5P-C5K-E3X,TY5-GYT-F95|LVU-3CX-TVF|K5P-C5K-E3X,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0001,position,90,True,1.0,1.0,1.0,correct,10.979931,36246.0,28.0,P2L-245-8HA|QNM-Y5S-CVT|UJ5-9AZ-QAG,P2L-245-8HA|QNM-Y5S-CVT|UJ5-9AZ-QAG,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0002,position,90,True,0.0,0.0,1.0,partial_triplet,7.775025,36210.0,26.0,2NE-UMT-MMW|SZF-WXT-CPN|XV6-MN6-M5Z,XV6-MN6-M5Z|2NE-UMT-MMW|SZF-WXT-CPN,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0003,position,90,True,0.0,0.0,0.3333,decoy_value_capture,8.63345,36237.0,26.0,MAW-KQX-UYV|GRE-2FW-WYU|59X-W2S-AJH,MAW-KQX-UYV|MAW-SQX-UYV|GRE-2AW-WYU,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0004,position,90,True,1.0,1.0,1.0,correct,10.356982,36220.0,26.0,SWW-WXA-BQ2|B86-2DR-4EF|DGQ-PLP-RNJ,SWW-WXA-BQ2|B86-2DR-4EF|DGQ-PLP-RNJ,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0005,position,90,True,1.0,1.0,1.0,correct,11.531758,36245.0,25.0,9YP-DYU-F33|WHL-5R5-YDP|5GU-ZNZ-KGN,9YP-DYU-F33|WHL-5R5-YDP|5GU-ZNZ-KGN,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0006,position,90,True,0.0,0.0,1.0,partial_triplet,9.13307,36217.0,29.0,5ZQ-8G7-2AM|VQN-28U-DTX|3JN-J8V-GHQ,3JN-J8V-GHQ|5ZQ-8G7-2AM|VQN-28U-DTX,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0007,position,90,True,1.0,1.0,1.0,correct,17.769727,36202.0,26.0,KL5-KRZ-7AY|7CF-DS3-MDW|GFZ-FFC-4PL,KL5-KRZ-7AY|7CF-DS3-MDW|GFZ-FFC-4PL,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0008,position,90,True,0.0,0.0,1.0,partial_triplet,8.60967,36304.0,29.0,PYK-795-52S|MZA-KUY-5V6|JJZ-X5R-76R,JJZ-X5R-76R|MZA-KUY-5V6|PYK-795-52S,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0009,position,90,True,0.0,0.0,0.6667,decoy_value_capture,8.0604,36295.0,30.0,95P-L9U-635|686-4EP-PG3|DWU-2TC-NXJ,6T6-4EP-PG3|95P-L9U-635|DWU-2TC-NXJ,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0010,position,90,True,0.0,0.0,1.0,partial_triplet,15.168201,36227.0,27.0,XG3-E9A-KPG|MGX-E7B-HAL|2VQ-U69-AVH,2VQ-U69-AVH|MGX-E7B-HAL|XG3-E9A-KPG,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0011,position,90,True,1.0,1.0,1.0,correct,10.636446,36196.0,32.0,K2G-9XQ-6L4|3ZQ-6FZ-ZE7|W3Y-NJM-UZC,K2G-9XQ-6L4|3ZQ-6FZ-ZE7|W3Y-NJM-UZC,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0012,position,90,True,1.0,1.0,1.0,correct,11.176568,36275.0,24.0,AZE-VVM-WMS|64W-TTH-4RX|VSM-XMJ-726,AZE-VVM-WMS|64W-TTH-4RX|VSM-XMJ-726,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0013,position,90,True,0.0,0.0,1.0,partial_triplet,10.029897,36234.0,26.0,R3K-YT9-SWP|PNP-26M-RR5|SWD-RFP-DXG,SWD-RFP-DXG|PNP-26M-RR5|R3K-YT9-SWP,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_27b,pac2_A_position_v5_pos90_decoy64_0014,position,90,True,1.0,1.0,1.0,correct,10.672731,36222.0,27.0,LLT-6UP-AG2|NHN-G78-ALG|2G7-ZTP-RX6,LLT-6UP-AG2|NHN-G78-ALG|2G7-ZTP-RX6,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_27b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0000,position,10,True,0.0,0.0,0.6667,partial_triplet,5.191054,36229.0,27.0,2M6-YC3-98M|RCP-ES2-HB6|7ZH-T8K-PHU,7ZH-T8K-PHU|2M6-YC3-98M|7ZH-T8K-PHU,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0001,position,10,True,0.0,0.0,1.0,partial_triplet,22.468731,36257.0,27.0,ZBD-WQM-675|U84-ML9-D2D|DL8-FWY-NPA,U84-ML9-D2D|DL8-FWY-NPA|ZBD-WQM-675,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0002,position,10,True,0.0,0.0,1.0,partial_triplet,4.260018,36218.0,25.0,CCF-D7F-XVL|4XA-ARW-PJT|6J8-LWM-PKX,4XA-ARW-PJT|CCF-D7F-XVL|6J8-LWM-PKX,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0003,position,10,True,0.0,0.0,0.3333,decoy_value_capture,5.115615,36283.0,33.0,Z5M-T9F-574|WHJ-956-VF7|C8W-9LU-6S5,Z5M-C9F-574|WVJ-956-VF7|C8W-9LU-6S5,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0004,position,10,True,0.0,0.0,1.0,partial_triplet,4.362854,36202.0,27.0,DA7-4X4-MFK|NVZ-AHP-ESR|C7R-CQ7-R5G,NVZ-AHP-ESR|DA7-4X4-MFK|C7R-CQ7-R5G,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0005,position,10,True,0.0,0.0,1.0,partial_triplet,5.884083,36233.0,27.0,DFP-X9K-39S|GXU-3KG-4CD|QHM-KBR-VRK,QHM-KBR-VRK|GXU-3KG-4CD|DFP-X9K-39S,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0006,position,10,True,0.0,0.0,1.0,partial_triplet,5.281685,36213.0,25.0,AZR-VR5-SAV|NQ8-DB4-JHL|XJ9-GSJ-8CH,XJ9-GSJ-8CH|AZR-VR5-SAV|NQ8-DB4-JHL,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0007,position,10,True,0.0,0.0,0.6667,decoy_value_capture,9.80675,36255.0,28.0,G8H-6KN-MAB|3QY-RQ4-FVN|VML-UPN-664,VML-UPN-664|3QY-RQ4-FLN|G8H-6KN-MAB,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0008,position,10,True,0.0,0.0,1.0,partial_triplet,17.55243,36273.0,32.0,LWB-U4W-E79|T9H-NDT-83G|T59-2N9-7H3,T59-2N9-7H3|LWB-U4W-E79|T9H-NDT-83G,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0009,position,10,True,0.0,0.0,1.0,partial_triplet,5.163479,36245.0,27.0,7JJ-D66-D9T|TQU-CXL-69J|HEJ-7LP-B5G,HEJ-7LP-B5G|7JJ-D66-D9T|TQU-CXL-69J,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0010,position,10,True,0.0,0.0,0.6667,partial_triplet,3.269378,36224.0,29.0,BF6-UTJ-FWL|3G5-C26-S5P|JHP-MLK-FQD,3G5-C26-S5P|3G5-C26-S5P|JHP-MLK-FQD,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0011,position,10,True,0.0,0.0,0.6667,decoy_value_capture,15.556044,36277.0,26.0,7HN-897-HGW|FED-E4M-9CM|BGL-3SY-9KL,FED-EUM-9CM|7HN-897-HGW|BGL-3SY-9KL,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0012,position,10,True,0.0,0.0,0.3333,decoy_value_capture,5.086415,36223.0,24.0,9D3-AXU-MX2|7AA-KKS-9AA|EDA-LMC-WPD,7AA-KKS-9MA|9D3-GXU-MX2|EDA-LMC-WPD,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0013,position,10,True,1.0,1.0,1.0,correct,13.592698,36210.0,26.0,GFT-XT6-NNY|JFL-PHD-XXG|S3T-AB7-AHS,GFT-XT6-NNY|JFL-PHD-XXG|S3T-AB7-AHS,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos10_decoy64_0014,position,10,True,0.0,0.0,1.0,partial_triplet,7.163775,36226.0,25.0,6TN-7ML-SQ9|3JS-NKE-KFU|GFC-FA6-KVJ,GFC-FA6-KVJ|3JS-NKE-KFU|6TN-7ML-SQ9,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0000,position,25,True,0.0,0.0,0.6667,decoy_value_capture,5.717687,36213.0,26.0,RYG-QQX-AZA|LL9-NEH-TD6|PXB-N3B-6CK,PX9-N3B-6CK|LL9-NEH-TD6|RYG-QQX-AZA,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0001,position,25,True,1.0,1.0,1.0,correct,9.626805,36212.0,24.0,PUQ-SW5-JBW|GEA-FFJ-PQM|R9Y-NPY-SZ8,PUQ-SW5-JBW|GEA-FFJ-PQM|R9Y-NPY-SZ8,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0002,position,25,True,0.0,0.0,0.0,decoy_value_capture,4.833781,36184.0,28.0,J7B-X2F-4LZ|AGA-8M3-RRD|5PQ-DY9-4UZ,J7B-X2F-MLZ|ANA-8M3-RRD|5PA-DY9-4UZ,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0003,position,25,True,0.0,0.0,0.6667,decoy_value_capture,4.959873,36213.0,27.0,9EH-KK2-6MW|FAH-K2C-F5L|HNR-PPF-MSF,9EH-KK2-6WW|HNR-PPF-MSF|9EH-KK2-6MW,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0004,position,25,True,0.0,0.0,0.6667,partial_triplet,14.747582,36228.0,25.0,RFV-8A3-C7B|PUQ-JEY-A26|2JV-WXX-ALX,PUQ-JEY-A26|2JV-WXX-ALX|2JV-WXX-ALX,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0005,position,25,True,1.0,1.0,1.0,correct,5.363317,36215.0,25.0,TYR-3MR-5W9|CXV-BRW-ZYB|ES8-RLF-SAR,TYR-3MR-5W9|CXV-BRW-ZYB|ES8-RLF-SAR,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0006,position,25,True,0.0,0.0,0.6667,partial_triplet,5.686804,36225.0,30.0,A6J-2ZH-HNH|L5V-AY4-A9W|Y37-A6H-D9N,Y37-A6H-D9N|L5V-AY4-A9W|Y37-A6H-D9N,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0007,position,25,True,0.0,0.0,1.0,partial_triplet,3.887218,36229.0,27.0,V7K-FLD-KN4|LHF-XL7-HAX|6Y8-MCG-F48,LHF-XL7-HAX|6Y8-MCG-F48|V7K-FLD-KN4,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0008,position,25,True,0.0,0.0,0.6667,decoy_value_capture,4.692013,36284.0,27.0,EFA-M28-B32|NP2-57P-HJB|BJK-TCL-9MQ,BJK-TCW-9MQ|NP2-57P-HJB|EFA-M28-B32,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0009,position,25,True,0.0,0.0,0.6667,decoy_value_capture,5.978026,36224.0,28.0,Y4P-PC7-9MS|53F-YB3-JGX|UNX-Y5N-G6Z,53F-YB3-JRX|UNX-Y5N-G6Z|Y4P-PC7-9MS,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0010,position,25,True,0.0,0.0,1.0,partial_triplet,8.472555,36199.0,27.0,8GV-NBL-GBQ|WS6-MY3-8R2|GH7-M7U-CF5,GH7-M7U-CF5|8GV-NBL-GBQ|WS6-MY3-8R2,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0011,position,25,True,0.0,0.0,0.6667,decoy_value_capture,5.567327,36244.0,27.0,JEW-4JS-Y9J|9FK-9FH-MKW|C58-H7B-UPF,9FK-9FH-MNW|C58-H7B-UPF|JEW-4JS-Y9J,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0012,position,25,True,1.0,1.0,1.0,correct,4.169508,36290.0,28.0,V45-RUN-H84|E99-MZG-VFJ|K9Q-LDN-DG4,V45-RUN-H84|E99-MZG-VFJ|K9Q-LDN-DG4,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
PAC-A_position,qwen35_35b_a3b,pac2_A_position_v5_pos25_decoy64_0013,position,25,True,0.0,0.0,0.6667,partial_triplet,9.124696,36319.0,29.0,ERB-EX7-D2F|884-CRW-J2B|WC6-93S-736,884-CRW-J2B|884-CRW-J2B|WC6-93S-736,,results\raw\pac_v21_queue\pac_v21_full_queue\PAC-A_position\qwen35_35b_a3b.jsonl
